OBJECTID_1,OBJECTID,NUMBER0,SYSTEM_NAM,TINWSYS_LO,OWNER_TYPE,D_PRIN_CIT,D_PRIN_CNT,D_FED_PRIM,D_POPULATI,D_TTL_STOR,ST_ASGN_ID,D_PWS_FED_,TINWSF_IS_,FACILITY_N,TINWSF_LOC,FACILITY_T,WATER_TYPE,AVAILABILI,LAT,LON,HORIZ_REF_,DATA_COLLE,DEPTH_OF_W,DEPTH_OF_1,WELL_DIAME,WELL_DIA_1,STATIC_WAT,STATIC_W_1,OFFICE,OVERSIGHT,ACTIVE,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,impact,impact_dis,impact_eph,impact_e,impact_d,impact_de
"280","2558",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701113",C,2317.00000000000,CORONADO WELL # 2,,WL,GW,P,35.16878000000,-106.57793400000,"003",2002/02/05,1390.00000000000,FT,0.00000000000,,339.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"280",5055.98721782000,2033845.45293999999,"1","0","1","1","0","1"
"281","2559",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701114",C,2318.00000000000,GONZALES WELL # 1,,WL,GW,P,35.11172000000,-106.70849800000,"003",2002/02/05,970.00000000000,FT,0.00000000000,,174.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"281",5055.98424504000,2033845.46348999999,"1","0","1","1","0","1"
"282","2560",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701115",C,2319.00000000000,GONZALES WELL # 2,,WL,GW,P,35.10973300000,-106.69777100000,"003",2002/02/05,1115.00000000000,FT,0.00000000000,,165.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"282",5055.98413353000,2033845.45842000004,"1","0","1","1","0","1"
"283","2561",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701117",C,2321.00000000000,THOMAS WELL # 8,,WL,GW,P,35.12001100000,-106.54242600000,"003",2002/02/05,1688.00000000000,FT,0.00000000000,,613.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"283",5055.98464770000,2033845.43607000005,"0","0","0","0","0","0"
"284","2562",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701148",C,2322.00000000000,ZAMORA WELL # 2,,WL,GW,P,35.14786300000,-106.71653300000,"003",2002/02/05,1020.00000000000,FT,0.00000000000,,236.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"284",5055.98611436000,2033845.44238999998,"1","0","1","1","0","1"
"285","2563",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701001",C,2218.00000000000,ATRISCO WELL # 1,,WL,GW,P,35.07159200000,-106.68994400000,"003",2002/02/05,1295.00000000000,FT,0.00000000000,,47.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"285",5055.98208589000,2033845.43646000000,"1","0","1","1","0","1"
"286","2564",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701002",C,2219.00000000000,ATRISCO WELL # 2,,WL,GW,P,35.07921200000,-106.68813500000,"003",2002/02/05,544.00000000000,FT,0.00000000000,,22.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"286",5055.98246235000,2033845.41323000006,"1","0","1","1","0","1"
"287","2565",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701003",C,2220.00000000000,ATRISCO WELL # 3,,WL,GW,P,35.08726500000,-106.68877600000,"003",2002/02/05,804.00000000000,FT,0.00000000000,,22.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"287",5055.98295698000,2033845.46778999991,"1","0","1","1","0","1"
"288","2566",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701004",C,2221.00000000000,ATRISCO WELL # 4,,WL,GW,P,35.08592200000,-106.69562000000,"003",2002/02/05,500.00000000000,FT,0.00000000000,,29.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"288",5055.98283419000,2033845.42653999990,"1","0","1","1","0","1"
"289","2567",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701005",C,2222.00000000000,BURTON WELL # 2,,WL,GW,P,35.07254500000,-106.60363000000,"003",2002/02/05,1312.00000000000,FT,0.00000000000,,475.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"289",5055.98215950000,2033845.45469000004,"0","0","0","0","0","0"
"290","2568",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701006",C,2223.00000000000,BURTON WELL # 3,,WL,GW,P,35.07765700000,-106.60030400000,"003",2002/02/05,994.00000000000,FT,0.00000000000,,353.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"290",5055.98245155000,2033845.47136000008,"0","0","0","0","0","0"
"291","2569",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701011",C,2228.00000000000,CHARLES WELLS WELL # 1,,WL,GW,P,35.10793300000,-106.56400200000,"003",2002/02/05,1056.00000000000,FT,0.00000000000,,474.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"291",5055.98399786000,2033845.42614000011,"0","0","0","0","0","0"
"292","2851",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419012",C,8215.00000000000,WELL #5 (PLANT WELL),PLANT WELL,WL,GW,P,32.64637500000,-105.70231100000,"003",2003/01/29,1200.00000000000,FT,8.00000000000,IN,670.00000000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"292",5055.83180363000,2033845.43298000004,"1","1","1","1","1",
"293","2852",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419015",C,8218.00000000000,SPRING #5 (CARRISA),CARRISA SPRING,SP,GU,P,32.65137600000,-105.66417300000,"003",2002/01/29,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"293",5055.83214219000,2033845.44935999997,"1","0","1","1","0","1"
"294","2853",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419001",C,7155.00000000000,SPRING #1,,SP,SW,P,32.65120900000,-105.67442300000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"294",5055.83214477000,2033845.45986999990,"1","0","1","1","0","1"
"295","2854",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419004",C,7158.00000000000,SPRING #4,,SP,SW,P,32.65166700000,-105.66250000000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"295",5055.83212585000,2033845.42081000004,"1","0","1","1","0","1"
"296","2855",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419026",C,14469.00000000000,GOLF COURSE WELL,,WL,GW,P,32.63508300000,-105.70139000000,"003",2020/09/08,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"296",5055.83111842000,2033845.45915000001,"1","0","1","1","0","1"
"297","2856",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419003",C,7157.00000000000,SPRING #3,,SP,SW,P,32.65180600000,-105.66194400000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"297",5055.83216474000,2033845.44543999992,"1","0","1","1","0","1"
"298","2857",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419002",C,7156.00000000000,SPRING #2,,SP,SW,P,32.65200000000,-105.66152800000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"298",5055.83217714000,2033845.44506000006,"1","0","1","1","0","1"
"299","2858",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419021",C,11082.00000000000,CLEAR WELL #1,,CW,GW,P,32.64637500000,-105.70231100000,"003",2003/01/29,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1",0.50000000000,"299",5055.83180363000,2033845.43298000004,"1","1","1","1","1",
"300","2859",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419010",C,8213.00000000000,WELL #3 (FIRE STATION WELL),FIRE STATION WELL,WL,GW,P,32.64173700000,-105.69147700000,"003",2003/01/29,400.00000000000,FT,0.00000000000,,50.00000000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"300",5055.83152421000,2033845.44507999998,"1","1","1","1","1",
"301","2860",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419011",C,8214.00000000000,WELL #4 (SACRAMENTO WELL),SACRAMENTO WELL,WL,GW,P,32.64445900000,-105.69467200000,"003",2003/01/29,490.00000000000,FT,0.00000000000,,48.00000000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"301",5055.83169992000,2033845.44742000010,"1","1","1","1","1",
"302","2861",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419013",C,8216.00000000000,WELL #6 (T-BOX WELL),T-BOX WELL,WL,GW,P,32.63493100000,-105.69500500000,"003",2002/01/29,440.00000000000,FT,0.00000000000,,160.00000000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"302",5055.83107505000,2033845.43234999990,"1","1","1","1","1",
"303","2862",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419022",C,11083.00000000000,CLEAR WELL #2,,CW,GW,P,32.64637500000,-105.70231100000,"003",2003/01/29,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"303",5055.83180363000,2033845.43298000004,"1","1","1","1","1",
"304","2863",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419005",C,3372.00000000000,WELL #1,,WL,GW,P,32.62315500000,-105.67136700000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"304",5055.83035164000,2033845.45189999999,"1","1","1","1","1",
"305","2864",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000000,1032500.00000000000,"46419006",C,3373.00000000000,WELL #2,,WL,GW,P,32.62315500000,-105.67220100000,"003",,0.00000000000,,0.00000000000,,0.00000000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0",0.50000000000,"305",5055.83035913000,2033845.45791000011,"1","1","1","1","1",
"306","2570",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701012",C,2229.00000000000,CHARLES WELLS WELL # 2,,WL,GW,P,35.10138000000,-106.57138100000,"003",2002/02/05,1020.00000000000,FT,0.00000000000,,403.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"306",5055.98366467000,2033845.43588000000,"1","0","1","1","0","1"
"307","2571",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701013",C,2230.00000000000,CHARLES WELLS WELL # 3,,WL,GW,P,35.11124100000,-106.57482900000,"003",2002/02/05,1020.00000000000,FT,0.00000000000,,405.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"307",5055.98420941000,2033845.45558000007,"0","0","0","0","0","0"
"308","2572",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701014",C,2231.00000000000,CHARLES WELLS WELL # 4,,WL,GW,P,35.10049100000,-106.55928000000,"003",2002/02/05,1056.00000000000,FT,0.00000000000,,460.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"308",5055.98365848000,2033845.46897000005,"1","0","1","1","0","1"
"309","2573",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701181",C,12888.00000000000,CORRALES WELL #01,,WL,GW,P,35.19382500000,-106.73856000000,"003",2002/02/05,1095.00000000000,FT,0.00000000000,,504.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"309",5055.98852408000,2033845.46020999993,"0","0","0","0","0","0"
"310","2574",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701197",C,12905.00000000000,CORRALES WELL #07,,WL,GW,P,35.20055500000,-106.75555500000,"003",2010/02/26,1555.00000000000,FT,0.00000000000,,625.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"310",5055.98884248000,2033845.43717999989,"1","0","1","1","0","1"
"311","2575",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701200",C,12908.00000000000,CORRALES WELL #08,,WL,GW,P,35.21115000000,-106.69191600000,"003",2007/04/23,1680.00000000000,FT,0.00000000000,,324.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"311",5055.98941595000,2033845.45959999994,"1","0","1","1","0","1"
"312","2576",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701203",C,12911.00000000000,CORRALES WELL #09,,WL,GW,P,35.18291000000,-106.73970000000,"003",2019/03/22,1350.00000000000,FT,16.00000000000,IN,568.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"312",5055.98798273000,2033845.47909000004,"0","0","0","0","0","0"
"313","2577",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701241",C,12235.00000000000,BCIP WELL # 1,,WL,GW,P,35.07660500000,-106.80062700000,"003",2006/02/01,1114.00000000000,FT,14.00000000000,IN,890.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"313",5055.98240911000,2033845.48160999990,"1","0","1","1","0","1"
"314","2578",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701083",C,2298.00000000000,VOLCANO CLIFFS WELL # 2,,WL,GW,P,35.15325400000,-106.72854200000,"003",2002/02/05,0.00000000000,,0.00000000000,,470.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"314",5055.98639769000,2033845.44386000000,"1","0","1","1","0","1"
"315","2579",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701082",C,2297.00000000000,VOLCANO CLIFFS WELL # 1,,WL,GW,P,35.15966200000,-106.72922100000,"003",2002/02/05,0.00000000000,,0.00000000000,,461.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1",0.50000000000,"315",5055.98675855000,2033845.46528999996,"1","0","1","1","0","1"
"316","2580",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701039",C,2255.00000000000,LOMAS WELL # 2,,WL,GW,P,35.08532500000,-106.50891100000,"003",2002/02/05,1548.00000000000,FT,0.00000000000,,798.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"316",5055.98284044000,2033845.45622000005,"0","0","0","0","0","0"
"317","2581",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701040",C,2256.00000000000,LOMAS WELL # 3,,WL,GW,P,35.09124100000,-106.51131300000,"003",2002/02/05,1605.00000000000,FT,0.00000000000,,765.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"317",5055.98315153000,2033845.45445000008,"0","0","0","0","0","0"
"318","2582",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701041",C,2257.00000000000,LOMAS WELL # 4,,WL,GW,P,35.09642900000,-106.51844600000,"003",2002/02/05,1425.00000000000,FT,0.00000000000,,539.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"318",5055.98342251000,2033845.45139000006,"1","0","1","1","0","1"
"319","2583",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701044",C,2260.00000000000,LOVE WELL # 1,,WL,GW,P,35.08765500000,-106.52912100000,"003",2002/02/05,1096.00000000000,FT,0.00000000000,,627.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"319",5055.98292374000,2033845.42445999989,"1","0","1","1","0","1"
"320","2584",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701045",C,2261.00000000000,LOVE WELL # 2,,WL,GW,O,35.08066300000,-106.53322500000,"003",2002/02/05,1224.00000000000,FT,0.00000000000,,589.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"320",5055.98256578000,2033845.43479999993,"1","0","1","1","0","1"
"321","2585",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701048",C,2264.00000000000,LOVE WELL # 5,,WL,GW,P,35.08068600000,-106.54496700000,"003",2002/02/05,1248.00000000000,FT,0.00000000000,,565.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"321",5055.98257904000,2033845.44421999995,"1","0","1","1","0","1"
"322","2586",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701052",C,2268.00000000000,MILES WELL # 1,,WL,GW,P,35.05226400000,-106.63015800000,"003",2002/02/05,1165.00000000000,FT,0.00000000000,,276.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"322",5055.98105877000,2033845.43919000006,"1","0","1","1","0","1"
"323","2587",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000000,92894000.00000000000,"10701053",C,2269.00000000000,PONDEROSA WELL # 1,,WL,GW,E,35.15921300000,-106.53280600000,"003",2002/02/05,1704.00000000000,FT,0.00000000000,,784.00000000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0",0.50000000000,"323",5055.98671569000,2033845.44946000003,"1","0","1","1","0","1"
