OBJECTID,NUMBER0,SYSTEM_NAM,TINWSYS_LO,OWNER_TYPE,D_PRIN_CIT,D_PRIN_CNT,D_FED_PRIM,D_POPULATI,D_TTL_STOR,ST_ASGN_ID,D_PWS_FED_,TINWSF_IS_,FACILITY_N,TINWSF_LOC,FACILITY_T,WATER_TYPE,AVAILABILI,LAT,LON,HORIZ_REF_,DATA_COLLE,DEPTH_OF_W,DEPTH_OF_1,WELL_DIAME,WELL_DIA_1,STATIC_WAT,STATIC_W_1,OFFICE,OVERSIGHT,ACTIVE
"2556",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701111",C,2315.00000000,CHARLES WELLS WELL # 5,,WL,GW,P,35.10430500,-106.58376300,"003",2002/02/05,1400.00000000,FT,0.00000000,,363.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2557",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701112",C,2316.00000000,CORONADO WELL # 1,,WL,GW,P,35.17323900,-106.57258600,"003",2002/02/05,1194.00000000,FT,0.00000000,,401.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2558",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701113",C,2317.00000000,CORONADO WELL # 2,,WL,GW,P,35.16878000,-106.57793400,"003",2002/02/05,1390.00000000,FT,0.00000000,,339.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2559",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701114",C,2318.00000000,GONZALES WELL # 1,,WL,GW,P,35.11172000,-106.70849800,"003",2002/02/05,970.00000000,FT,0.00000000,,174.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2560",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701115",C,2319.00000000,GONZALES WELL # 2,,WL,GW,P,35.10973300,-106.69777100,"003",2002/02/05,1115.00000000,FT,0.00000000,,165.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2561",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701117",C,2321.00000000,THOMAS WELL # 8,,WL,GW,P,35.12001100,-106.54242600,"003",2002/02/05,1688.00000000,FT,0.00000000,,613.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2562",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701148",C,2322.00000000,ZAMORA WELL # 2,,WL,GW,P,35.14786300,-106.71653300,"003",2002/02/05,1020.00000000,FT,0.00000000,,236.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2563",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701001",C,2218.00000000,ATRISCO WELL # 1,,WL,GW,P,35.07159200,-106.68994400,"003",2002/02/05,1295.00000000,FT,0.00000000,,47.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2564",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701002",C,2219.00000000,ATRISCO WELL # 2,,WL,GW,P,35.07921200,-106.68813500,"003",2002/02/05,544.00000000,FT,0.00000000,,22.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2565",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701003",C,2220.00000000,ATRISCO WELL # 3,,WL,GW,P,35.08726500,-106.68877600,"003",2002/02/05,804.00000000,FT,0.00000000,,22.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2566",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701004",C,2221.00000000,ATRISCO WELL # 4,,WL,GW,P,35.08592200,-106.69562000,"003",2002/02/05,500.00000000,FT,0.00000000,,29.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2567",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701005",C,2222.00000000,BURTON WELL # 2,,WL,GW,P,35.07254500,-106.60363000,"003",2002/02/05,1312.00000000,FT,0.00000000,,475.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2568",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701006",C,2223.00000000,BURTON WELL # 3,,WL,GW,P,35.07765700,-106.60030400,"003",2002/02/05,994.00000000,FT,0.00000000,,353.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2569",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701011",C,2228.00000000,CHARLES WELLS WELL # 1,,WL,GW,P,35.10793300,-106.56400200,"003",2002/02/05,1056.00000000,FT,0.00000000,,474.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2851",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419012",C,8215.00000000,WELL #5 (PLANT WELL),PLANT WELL,WL,GW,P,32.64637500,-105.70231100,"003",2003/01/29,1200.00000000,FT,8.00000000,IN,670.00000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2852",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419015",C,8218.00000000,SPRING #5 (CARRISA),CARRISA SPRING,SP,GU,P,32.65137600,-105.66417300,"003",2002/01/29,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2853",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419001",C,7155.00000000,SPRING #1,,SP,SW,P,32.65120900,-105.67442300,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2854",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419004",C,7158.00000000,SPRING #4,,SP,SW,P,32.65166700,-105.66250000,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2855",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419026",C,14469.00000000,GOLF COURSE WELL,,WL,GW,P,32.63508300,-105.70139000,"003",2020/09/08,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2856",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419003",C,7157.00000000,SPRING #3,,SP,SW,P,32.65180600,-105.66194400,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2857",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419002",C,7156.00000000,SPRING #2,,SP,SW,P,32.65200000,-105.66152800,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2858",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419021",C,11082.00000000,CLEAR WELL #1,,CW,GW,P,32.64637500,-105.70231100,"003",2003/01/29,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"-1"
"2859",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419010",C,8213.00000000,WELL #3 (FIRE STATION WELL),FIRE STATION WELL,WL,GW,P,32.64173700,-105.69147700,"003",2003/01/29,400.00000000,FT,0.00000000,,50.00000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2860",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419011",C,8214.00000000,WELL #4 (SACRAMENTO WELL),SACRAMENTO WELL,WL,GW,P,32.64445900,-105.69467200,"003",2003/01/29,490.00000000,FT,0.00000000,,48.00000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2861",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419013",C,8216.00000000,WELL #6 (T-BOX WELL),T-BOX WELL,WL,GW,P,32.63493100,-105.69500500,"003",2002/01/29,440.00000000,FT,0.00000000,,160.00000000,FT,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2862",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419022",C,11083.00000000,CLEAR WELL #2,,CW,GW,P,32.64637500,-105.70231100,"003",2003/01/29,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2863",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419005",C,3372.00000000,WELL #1,,WL,GW,P,32.62315500,-105.67136700,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2864",NM3546419,TIMBERON W AND SD,,L,TIMBERON,OTERO,SW,941.00000000,1032500.00000000,"46419006",C,3373.00000000,WELL #2,,WL,GW,P,32.62315500,-105.67220100,"003",,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,ANTONIO ROMERO,"0"
"2570",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701012",C,2229.00000000,CHARLES WELLS WELL # 2,,WL,GW,P,35.10138000,-106.57138100,"003",2002/02/05,1020.00000000,FT,0.00000000,,403.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2571",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701013",C,2230.00000000,CHARLES WELLS WELL # 3,,WL,GW,P,35.11124100,-106.57482900,"003",2002/02/05,1020.00000000,FT,0.00000000,,405.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2572",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701014",C,2231.00000000,CHARLES WELLS WELL # 4,,WL,GW,P,35.10049100,-106.55928000,"003",2002/02/05,1056.00000000,FT,0.00000000,,460.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2573",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701181",C,12888.00000000,CORRALES WELL #01,,WL,GW,P,35.19382500,-106.73856000,"003",2002/02/05,1095.00000000,FT,0.00000000,,504.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2574",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701197",C,12905.00000000,CORRALES WELL #07,,WL,GW,P,35.20055500,-106.75555500,"003",2010/02/26,1555.00000000,FT,0.00000000,,625.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2575",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701200",C,12908.00000000,CORRALES WELL #08,,WL,GW,P,35.21115000,-106.69191600,"003",2007/04/23,1680.00000000,FT,0.00000000,,324.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2576",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701203",C,12911.00000000,CORRALES WELL #09,,WL,GW,P,35.18291000,-106.73970000,"003",2019/03/22,1350.00000000,FT,16.00000000,IN,568.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2577",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701241",C,12235.00000000,BCIP WELL # 1,,WL,GW,P,35.07660500,-106.80062700,"003",2006/02/01,1114.00000000,FT,14.00000000,IN,890.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2578",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701083",C,2298.00000000,VOLCANO CLIFFS WELL # 2,,WL,GW,P,35.15325400,-106.72854200,"003",2002/02/05,0.00000000,,0.00000000,,470.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2579",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701082",C,2297.00000000,VOLCANO CLIFFS WELL # 1,,WL,GW,P,35.15966200,-106.72922100,"003",2002/02/05,0.00000000,,0.00000000,,461.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2580",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701039",C,2255.00000000,LOMAS WELL # 2,,WL,GW,P,35.08532500,-106.50891100,"003",2002/02/05,1548.00000000,FT,0.00000000,,798.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2581",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701040",C,2256.00000000,LOMAS WELL # 3,,WL,GW,P,35.09124100,-106.51131300,"003",2002/02/05,1605.00000000,FT,0.00000000,,765.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2582",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701041",C,2257.00000000,LOMAS WELL # 4,,WL,GW,P,35.09642900,-106.51844600,"003",2002/02/05,1425.00000000,FT,0.00000000,,539.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2583",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701044",C,2260.00000000,LOVE WELL # 1,,WL,GW,P,35.08765500,-106.52912100,"003",2002/02/05,1096.00000000,FT,0.00000000,,627.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2584",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701045",C,2261.00000000,LOVE WELL # 2,,WL,GW,O,35.08066300,-106.53322500,"003",2002/02/05,1224.00000000,FT,0.00000000,,589.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2585",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701048",C,2264.00000000,LOVE WELL # 5,,WL,GW,P,35.08068600,-106.54496700,"003",2002/02/05,1248.00000000,FT,0.00000000,,565.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2586",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701052",C,2268.00000000,MILES WELL # 1,,WL,GW,P,35.05226400,-106.63015800,"003",2002/02/05,1165.00000000,FT,0.00000000,,276.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
"2587",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701053",C,2269.00000000,PONDEROSA WELL # 1,,WL,GW,E,35.15921300,-106.53280600,"003",2002/02/05,1704.00000000,FT,0.00000000,,784.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"0"
